,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
101,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-0.21590178866232498,0.8307633107978588,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
325,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2018-07-29 00:00:00-2018-08-19 00:00:00,5.18,11.64,114,0.21458258528825638,0.8316363277990155,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
204,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,0.21409844393357094,0.8317988250496174,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
272,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2017-08-13 00:00:00-2017-09-03 00:00:00,3.82,8.43,84,0.21426415452756795,0.8318920055535285,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
276,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,0.21212037852118978,0.8335671725978362,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
304,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2019-01-20 00:00:00-2019-02-03 00:00:00,1.8,4.07,27,0.21175906210654713,0.8336145909514958,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
38,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.20879883066188615,0.8361436948071799,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
85,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2018-07-29 00:00:00-2018-08-19 00:00:00,5.18,11.64,114,0.20777725881418413,0.8369139156679856,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
400,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2019-01-20 00:00:00-2019-02-03 00:00:00,1.8,4.07,27,-0.20712564574802156,0.8375499582551393,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
35,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-05-27 00:00:00-2018-06-10 00:00:00,3.8,8.67,57,0.20660392657034757,0.8378305192152158,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
118,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,-0.20615922822681476,0.83822751595599,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
320,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2017-08-13 00:00:00-2017-09-03 00:00:00,3.82,8.43,84,0.20293367820781505,0.840651653655855,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
324,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,0.20160991120465888,0.841695546579527,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
183,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.2001474990373505,0.8428286159579434,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
80,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2017-08-13 00:00:00-2017-09-03 00:00:00,3.82,8.43,84,0.19622752953521777,0.8458642048317584,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
84,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,0.19554234765822553,0.8464015112959674,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
305,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2019-02-24 00:00:00-2019-03-10 00:00:00,3.0,6.83,45,0.19147301208920323,0.8493569752345399,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
130,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,0.1912132278631274,0.8497025975822496,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
40,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2019-01-20 00:00:00-2019-02-03 00:00:00,1.8,4.07,27,0.18893271486632401,0.8515212978775015,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
351,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.18880754058401922,0.8516210820411475,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
395,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2018-05-27 00:00:00-2018-06-10 00:00:00,3.8,8.67,57,-0.18667730006450456,0.8533760438135467,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
390,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2017-05-28 00:00:00-2017-06-11 00:00:00,2.67,7.4,40,0.1782094089189752,0.8598488959297321,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
255,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.17580653918743486,0.8617217080878391,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
391,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2017-07-16 00:00:00-2017-08-06 00:00:00,4.68,10.65,103,-0.1709743749855408,0.8650402771789955,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
41,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2019-02-24 00:00:00-2019-03-10 00:00:00,3.0,6.83,45,0.17064229331889125,0.865739384192071,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
274,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,0.16917362039371728,0.8668320120901553,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
202,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,0.1682655213261116,0.8671874649049871,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
107,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2018-05-27 00:00:00-2018-06-10 00:00:00,3.8,8.67,57,0.16709411077677358,0.8683658091268903,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
189,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.16396817347298354,0.8709412773160046,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
117,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,-0.15991099025388492,0.8741591367779031,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
322,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,0.15801852124322344,0.8755342752988593,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
404,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2019-07-07 00:00:00-2019-07-28 00:00:00,6.23,14.2,137,-0.1572165318643269,0.875801963521849,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
357,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.1527622797627106,0.8796878327799673,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
82,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,0.15192691411681422,0.880306153963705,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
112,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2019-01-20 00:00:00-2019-02-03 00:00:00,1.8,4.07,27,0.1465955247756045,0.8843927222293748,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
307,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,-0.142389937770654,0.8877592408216861,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
159,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.14122737798103857,0.8887061047259329,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
375,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.1405797297237857,0.8892139680321325,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
293,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-0.13960524628205312,0.8899618083700934,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
261,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.13960569063348896,0.8899746612733731,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
385,2019-10-06 00:00:00-2019-11-03 00:00:00,15.97,37.45,463,2018-08-19 00:00:00-2018-09-23 00:00:00,4.42,10.3,159,-0.13879965404744338,0.8900605293851895,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
43,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,-0.13814812967152076,0.8911197693532937,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
231,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.13713729377212672,0.8919080884219136,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
290,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2018-09-30 00:00:00-2018-10-14 00:00:00,3.27,7.24,49,0.1358208716553288,0.8928150305760172,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
29,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,-0.13578502163069464,0.8929765136828954,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
310,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,-0.1279827218737938,0.89904112677424,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
190,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.12732823678251878,0.8995971421569964,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
63,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.1269264883365861,0.8999090254003165,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
113,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2019-02-24 00:00:00-2019-03-10 00:00:00,3.0,6.83,45,0.1256094532304779,0.9008604693731987,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
46,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,-0.12462226584290587,0.9017182745163956,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
111,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,-0.12134159181219754,0.9043088653881861,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
26,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-09-30 00:00:00-2018-10-14 00:00:00,3.27,7.24,49,0.11957950847967885,0.9056734569629221,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
358,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.11607218391944477,0.908429613870919,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
187,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.11347615042561028,0.9104671369662971,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
173,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.11181722870920992,0.9117674902029244,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
301,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2018-07-29 00:00:00-2018-08-19 00:00:00,5.18,11.64,114,0.10605860986519917,0.9160418426224972,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
165,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.10502781625361106,0.9171035774611271,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
381,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.10452469299209449,0.9174996001858509,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
206,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.10315388300584823,0.9185366369164611,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
262,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.10256168981028468,0.9190452032139643,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
355,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.10227200590569013,0.9192735096112692,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
237,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.10099252886690269,0.920277123093163,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
341,2019-07-28 00:00:00-2019-08-11 00:00:00,22.53,47.14,338,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.10077547385757689,0.9204480701016865,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
300,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,0.09890960758995801,0.9218403052714437,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
135,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.09897424100135517,0.9218650046576684,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
86,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.0948024036083588,0.925148102494507,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
296,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2017-08-13 00:00:00-2017-09-03 00:00:00,3.82,8.43,84,0.09233758578149591,0.9268701002616635,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
326,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.09160792010249227,0.9276639490617602,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
69,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.09079096933581932,0.9283056948333654,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
37,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-07-29 00:00:00-2018-08-19 00:00:00,5.18,11.64,114,0.09057613005005347,0.9284350004083485,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
259,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.08870946106915124,0.9299462782702388,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
245,2018-10-07 00:00:00-2018-10-21 00:00:00,20.33,42.31,305,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.08738946760713283,0.9309843317276842,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
36,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-07-08 00:00:00-2018-07-22 00:00:00,4.33,9.66,65,0.08588871693532603,0.9321666400401887,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
309,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,-0.08447939365037412,0.9332551806990008,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
45,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,-0.08407217463358618,0.933601404716055,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
278,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.08177143244543982,0.9354120515859229,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
279,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.07809559569994325,0.9383077658886742,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
32,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2017-08-13 00:00:00-2017-09-03 00:00:00,3.82,8.43,84,0.0780090219142523,0.9383446687896133,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
207,2018-07-29 00:00:00-2018-08-19 00:00:00,27.14,59.1,597,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.06836357350289417,0.9459320947811564,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
327,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.06791925515669893,0.946332873926854,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
166,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.0674168094922207,0.9467299277829451,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
382,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.06704521729398306,0.9470233951688964,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
98,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2018-09-30 00:00:00-2018-10-14 00:00:00,3.27,7.24,49,0.06677391171182666,0.9472004448627398,False,False,0.7033600779832025,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
238,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.06336659362278052,0.9499256657094407,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
87,2017-07-30 00:00:00-2017-08-13 00:00:00,31.4,67.67,471,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,0.06327551834309801,0.949997382775313,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
141,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.06282801532751055,0.9503498670007795,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
134,2018-03-18 00:00:00-2018-04-01 00:00:00,20.33,42.63,305,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.060555299217600875,0.952144269205495,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
163,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.0535765360425769,0.9576533963601186,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
379,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.053257098073950675,0.9579058159201314,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
70,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2019-10-20 00:00:00-2019-11-03 00:00:00,3.13,6.59,47,0.05300044266198467,0.9581084081609244,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
149,2018-06-03 00:00:00-2018-06-17 00:00:00,22.4,46.75,336,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.0527597545541038,0.9582979523181007,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
365,2019-09-01 00:00:00-2019-09-15 00:00:00,15.8,33.21,237,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.05245077739220869,0.9585419644456235,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
235,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.04954741140955354,0.9608351836545103,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
221,2018-09-16 00:00:00-2018-09-30 00:00:00,21.47,44.93,322,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.04879194963618109,0.9614314792452803,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
39,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,-0.04853745884117832,0.9616334673880118,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
303,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2018-09-16 00:00:00-2018-09-30 00:00:00,4.67,10.16,70,-0.04641849257971727,0.963287890138758,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
298,2019-04-07 00:00:00-2019-04-28 00:00:00,17.59,38.53,387,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,0.04283962974153612,0.9660323967216115,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
182,2018-07-08 00:00:00-2018-07-22 00:00:00,40.53,84.18,608,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,0.042391738297933704,0.9664875017130553,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
285,2019-02-24 00:00:00-2019-03-10 00:00:00,24.8,52.05,372,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.04197138526954392,0.9668193878619171,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
67,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2019-06-09 00:00:00-2019-06-23 00:00:00,2.0,4.21,30,0.039188135925079505,0.969018661649699,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
53,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2017-04-09 00:00:00-2017-04-23 00:00:00,3.67,7.96,55,0.038586489241157644,0.9694938924518056,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
106,2017-11-12 00:00:00-2017-12-10 00:00:00,19.69,44.68,571,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,-0.037138523443265535,0.9705386359660018,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
34,2017-06-18 00:00:00-2017-07-02 00:00:00,25.6,54.89,384,2018-01-21 00:00:00-2018-02-11 00:00:00,2.05,4.59,45,0.03323022460210235,0.9737063161237334,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
62,2017-07-09 00:00:00-2017-07-23 00:00:00,30.4,63.7,456,2018-08-26 00:00:00-2018-09-09 00:00:00,4.4,9.18,66,-0.03200494004697954,0.9746952568030245,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
333,2019-07-07 00:00:00-2019-07-21 00:00:00,35.6,75.24,534,2019-08-04 00:00:00-2019-08-18 00:00:00,4.8,10.47,72,0.031928046290345555,0.9747559506138972,False,False,1.0,29663,220545,24,18,Trend,Demographics,mean,0.9964687077607145
