,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
46,2017-03-08 00:00:00-2019-01-29 00:00:00,0.05,[71],34,"    0
0  10","    0
0  10","    0
0  10",1,"0   -709.503291
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
56,2018-11-21 00:00:00-2018-11-21 00:00:00,1.0,[81],1,"    0
0  10","    0
0  10","    0
0  10",1,"0   NaN
Name: 0, dtype: float64",[nan],False,True,1,1,250208,1,61,Demographics,,mean
44,2017-03-08 00:00:00-2019-12-27 00:00:00,0.7,[69],720,"    0
0  10","    0
0  10","    0
0  10",1,"0   -133.772401
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
53,2017-02-28 00:00:00-2019-12-30 00:00:00,80.21,[78],83099,"    0
0  10","    0
0  10","    0
0  10",1,"0    62.928087
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
52,2017-04-08 00:00:00-2019-11-29 00:00:00,0.13,[77],128,"    0
0  10","    0
0  10","    0
0  10",1,"0   -439.900538
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
54,2017-03-04 00:00:00-2019-12-30 00:00:00,2.8,[79],2886,"    0
0  10","    0
0  10","    0
0  10",1,"0   -77.8094
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
50,2017-04-25 00:00:00-2019-12-23 00:00:00,0.15,[75],148,"    0
0  10","    0
0  10","    0
0  10",1,"0   -472.121954
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
49,2019-06-29 00:00:00-2019-06-29 00:00:00,1.0,[74],1,"    0
0  10","    0
0  10","    0
0  10",1,"0   NaN
Name: 0, dtype: float64",[nan],False,True,1,1,250208,1,61,Demographics,,mean
26,2017-03-04 00:00:00-2019-12-30 00:00:00,14.61,[38],15081,"    0
0  10","    0
0  10","    0
0  10",1,"0    13.033615
Name: 0, dtype: float64",[4.68897226e-36],False,True,1,1,250208,1,61,Demographics,,mean
48,2017-03-16 00:00:00-2017-03-16 00:00:00,1.0,[73],1,"    0
0  10","    0
0  10","    0
0  10",1,"0   NaN
Name: 0, dtype: float64",[nan],False,True,1,1,250208,1,61,Demographics,,mean
47,2017-06-24 00:00:00-2019-12-13 00:00:00,0.12,[72],105,"    0
0  10","    0
0  10","    0
0  10",1,"0   -548.171253
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
51,2017-03-22 00:00:00-2019-12-28 00:00:00,0.29,[76],295,"    0
0  10","    0
0  10","    0
0  10",1,"0   -197.471859
Name: 0, dtype: float64",[0.],False,True,1,1,250208,1,61,Demographics,,mean
12,2017-03-04 00:00:00-2019-12-30 00:00:00,3.27,[21],3379,"    0
0  10","    0
0  10","    0
0  10",1,"0   -50.456678
Name: 0, dtype: float64",[9.38497186e-281],False,True,1,1,250208,1,61,Demographics,,mean
55,2017-03-05 00:00:00-2019-12-30 00:00:00,4.72,[80],4870,"    0
0  10","    0
0  10","    0
0  10",1,"0   -34.09006
Name: 0, dtype: float64",[3.9595525e-171],False,True,1,1,250208,1,61,Demographics,,mean
38,2017-03-04 00:00:00-2019-12-30 00:00:00,32.68,[62],33729,"    0
0  10","    0
0  10","    0
0  10",1,"0    30.353476
Name: 0, dtype: float64",[4.0931044e-145],False,True,1,1,250208,1,61,Demographics,,mean
36,2017-03-04 00:00:00-2019-12-30 00:00:00,5.27,[58],5443,"    0
0  10","    0
0  10","    0
0  10",1,"0   -28.300095
Name: 0, dtype: float64",[7.65374778e-131],False,True,1,1,250208,1,61,Demographics,,mean
34,2017-02-28 00:00:00-2019-12-30 00:00:00,6.05,[51],6270,"    0
0  10","    0
0  10","    0
0  10",1,"0   -23.886094
Name: 0, dtype: float64",[8.7137458e-101],False,True,1,1,250208,1,61,Demographics,,mean
5,2017-02-28 00:00:00-2019-12-30 00:00:00,7.71,[6],7992,"    0
0  10","    0
0  10","    0
0  10",1,"0   -13.810502
Name: 0, dtype: float64",[6.07337743e-40],False,True,1,1,250208,1,61,Demographics,,mean
22,2017-02-28 00:00:00-2019-12-30 00:00:00,13.88,[33],14376,"    0
0  10","    0
0  10","    0
0  10",1,"0    11.421102
Name: 0, dtype: float64",[1.54680623e-28],False,True,1,1,250208,1,61,Demographics,,mean
58,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,[83],2,"    0
0  10","    0
0  10","    0
0  10",1,"0   -32.908965
Name: 0, dtype: float64",[6.16717546e-05],False,True,1,1,250208,1,61,Demographics,,mean
