,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
1085,2017-03-05 00:00:00-2019-12-16 00:00:00,0.98,2.25,1000,2017-03-24 00:00:00-2019-12-28 00:00:00,0.99,1.9,1000,-1.4182491431728954,0.15627210599444605,False,False,8.710361457583957e-15,29663,220545,30,221,Window_1000,Demographics,mean
5858,2017-02-28 00:00:00-2019-12-27 00:00:00,0.97,1.68,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,-1.4166081769329666,0.1567492031136745,False,False,0.0014057007015810998,29663,220545,30,221,Window_1000,Demographics,mean
1688,2017-03-08 00:00:00-2019-12-30 00:00:00,0.97,1.53,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,-1.4164614373371731,0.15679230951521902,False,False,0.4008426867733228,29663,220545,30,221,Window_1000,Demographics,mean
1632,2017-03-10 00:00:00-2019-12-30 00:00:00,0.97,1.68,1000,2017-03-04 00:00:00-2019-12-30 00:00:00,0.97,1.98,1000,1.4153906127049811,0.15710583011599694,False,False,0.013043271074477489,29663,220545,30,221,Window_1000,Demographics,mean
3188,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.5,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,-1.4152977937220257,0.15713336262609726,False,False,0.5655680376170427,29663,220545,30,221,Window_1000,Demographics,mean
1213,2017-03-10 00:00:00-2019-10-10 00:00:00,1.06,2.3,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,1.4145746641339483,0.15736435712627858,False,False,5.541789239307538e-15,29663,220545,30,221,Window_1000,Demographics,mean
125,2017-03-12 00:00:00-2019-12-22 00:00:00,0.98,2.23,1000,2017-03-24 00:00:00-2019-12-28 00:00:00,0.99,1.9,1000,-1.4138711143608564,0.15755366495092307,False,False,2.3364725300586817e-13,29663,220545,30,221,Window_1000,Demographics,mean
324,2017-02-28 00:00:00-2019-12-30 00:00:00,0.97,3.35,1000,2017-03-13 00:00:00-2019-12-12 00:00:00,1.0,2.63,1000,-1.4131000363995008,0.15777938280873982,False,False,9.972468666380151e-10,29663,220545,30,221,Window_1000,Demographics,mean
4567,2017-03-09 00:00:00-2019-12-24 00:00:00,0.98,1.74,1000,2017-03-10 00:00:00-2019-12-30 00:00:00,0.97,1.41,1000,-1.4104191921268916,0.15856981417493277,False,False,5.619596043729758e-07,29663,220545,30,221,Window_1000,Demographics,mean
610,2017-03-14 00:00:00-2019-12-30 00:00:00,0.98,2.12,1000,2017-03-12 00:00:00-2019-12-28 00:00:00,0.98,1.59,1000,-1.4089843722716904,0.158996257437991,False,False,1.6079900849603572e-14,29663,220545,30,221,Window_1000,Demographics,mean
1456,2017-03-13 00:00:00-2019-10-17 00:00:00,1.05,2.68,1000,2017-03-10 00:00:00-2019-12-19 00:00:00,0.99,2.01,1000,1.4077131774783027,0.15940220710714167,False,False,4.6519631484160264e-23,29663,220545,30,221,Window_1000,Demographics,mean
3823,2017-03-10 00:00:00-2019-12-30 00:00:00,0.97,1.62,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,1.4059218004855991,0.1599002429130142,False,False,4.427490653634659e-05,29663,220545,30,221,Window_1000,Demographics,mean
425,2017-03-14 00:00:00-2019-12-27 00:00:00,0.98,2.35,1000,2017-03-24 00:00:00-2019-12-28 00:00:00,0.99,1.9,1000,-1.4058255148263914,0.1599301202007512,False,False,1.5876207801156815e-11,29663,220545,30,221,Window_1000,Demographics,mean
6493,2017-03-09 00:00:00-2019-12-27 00:00:00,0.98,1.69,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,1.401641176107726,0.16117446673779254,False,False,0.0001585978087673569,29663,220545,30,221,Window_1000,Demographics,mean
2357,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.48,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.51,1000,-1.3994635592881581,0.16182723246735195,False,False,0.657873367004089,29663,220545,30,221,Window_1000,Demographics,mean
4110,2017-03-09 00:00:00-2019-12-28 00:00:00,0.98,2.21,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.7,1000,-1.3980957854592004,0.16223829853406205,False,False,2.687544955178054e-10,29663,220545,30,221,Window_1000,Demographics,mean
892,2017-03-08 00:00:00-2019-12-24 00:00:00,0.98,2.22,1000,2017-03-08 00:00:00-2019-12-16 00:00:00,0.99,2.24,1000,-1.397938067531159,0.16228763667426296,False,False,0.4806827456619587,29663,220545,30,221,Window_1000,Demographics,mean
5867,2017-02-28 00:00:00-2019-12-27 00:00:00,0.97,1.68,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.51,1000,-1.3972491960030167,0.16248926792981014,False,False,0.0292496245164901,29663,220545,30,221,Window_1000,Demographics,mean
3167,2017-03-04 00:00:00-2019-12-24 00:00:00,0.97,1.46,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.51,1000,-1.3960847190571841,0.16284274506158386,False,False,0.37614681677894557,29663,220545,30,221,Window_1000,Demographics,mean
2049,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.46,1000,2017-03-07 00:00:00-2019-12-28 00:00:00,0.97,1.56,1000,1.3953962608072596,0.16304745477247187,False,False,1.0,29663,220545,30,221,Window_1000,Demographics,mean
3463,2017-03-05 00:00:00-2019-12-26 00:00:00,0.97,1.62,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,1.395142253000243,0.16312543130396964,False,False,4.4539278961445525e-05,29663,220545,30,221,Window_1000,Demographics,mean
1697,2017-03-08 00:00:00-2019-12-30 00:00:00,0.97,1.53,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.51,1000,-1.3945693565037995,0.16329779653082052,False,False,0.9294035162590153,29663,220545,30,221,Window_1000,Demographics,mean
3728,2017-03-08 00:00:00-2019-12-28 00:00:00,0.97,1.52,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,-1.3931526266953855,0.1637248301404429,False,False,0.25005646432387796,29663,220545,30,221,Window_1000,Demographics,mean
