,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
501,2017-03-07 00:00:00-2019-12-30 00:00:00,2.17,2.96,2230,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,16.69470176458155,3.385383045179403e-58,False,False,1.7572544782665806e-211,29663,220545,41,61,Demographics,Demographics,mean,1.345672091445007e-57
793,2018-07-03 00:00:00-2019-06-06 00:00:00,0.02,0.15,6,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-17.07906629934676,3.5798888686394036e-58,False,False,3.1241490549223367e-212,29663,220545,41,61,Demographics,Demographics,mean,1.4200225845602968e-57
247,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,16.71480784968216,6.910482774070404e-58,False,False,1.7311546730042935e-139,29663,220545,41,61,Demographics,Demographics,mean,2.7354592935197607e-57
2252,2017-03-05 00:00:00-2019-12-30 00:00:00,2.48,2.82,2562,2017-03-05 00:00:00-2019-12-21 00:00:00,0.47,1.66,484,16.573894783391907,8.031960874462872e-58,False,False,1.0609050664002584e-171,29663,220545,41,61,Demographics,Demographics,mean,3.1727911836052507e-57
1357,2017-03-11 00:00:00-2019-11-22 00:00:00,0.06,0.4,56,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-16.63310231647242,8.584150216206466e-58,False,False,1.7751271676846393e-137,29663,220545,41,61,Demographics,Demographics,mean,3.3838968968234184e-57
2073,2017-04-25 00:00:00-2019-12-23 00:00:00,0.13,0.6,125,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-16.71014708505219,1.4618389637470926e-57,False,False,1.7936663946403592e-94,29663,220545,41,61,Demographics,Demographics,mean,5.750705344988563e-57
711,2017-06-12 00:00:00-2019-12-06 00:00:00,0.04,0.2,37,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-16.542372336882462,1.9453726480729797e-57,False,False,9.032004279576468e-189,29663,220545,41,61,Demographics,Demographics,mean,7.637091797795781e-57
2263,2017-03-09 00:00:00-2019-12-30 00:00:00,4.27,4.69,4386,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,16.640250920820048,2.0245704889088785e-57,False,False,1.717889563118034e-32,29663,220545,41,61,Demographics,Demographics,mean,7.931650639675936e-57
514,2017-03-07 00:00:00-2019-12-30 00:00:00,2.17,2.96,2230,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,16.640077099154826,3.0360112653896225e-57,False,False,4.1663856261602707e-209,29663,220545,41,61,Demographics,Demographics,mean,1.1869744249079757e-56
1376,2017-03-11 00:00:00-2019-11-22 00:00:00,0.06,0.4,56,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-16.576679219354258,3.3968147137481485e-57,False,False,3.0449742358960785e-122,29663,220545,41,61,Demographics,Demographics,mean,1.3253145932328843e-56
178,2017-11-02 00:00:00-2019-07-27 00:00:00,0.03,0.2,19,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-16.509594427669366,8.988613306985471e-57,False,False,1.2359676191074613e-203,29663,220545,41,61,Demographics,Demographics,mean,3.4998608868098854e-56
556,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-16.510359339094055,3.851724192590521e-56,False,False,3.055175982594934e-139,29663,220545,41,61,Demographics,Demographics,mean,1.4966699719780312e-55
1484,2017-03-04 00:00:00-2019-12-30 00:00:00,4.53,4.85,4679,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,16.38087317189447,5.1083487568127505e-56,False,False,1.733281441622574e-73,29663,220545,41,61,Demographics,Demographics,mean,1.9809156889962274e-55
537,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-16.475934721726958,8.96725122326453e-56,False,False,8.246805785523024e-155,29663,220545,41,61,Demographics,Demographics,mean,3.470253318921883e-55
518,2017-03-07 00:00:00-2019-12-30 00:00:00,2.17,2.96,2230,2017-03-05 00:00:00-2019-12-30 00:00:00,6.13,5.15,6321,-16.246568972221517,1.0246866215030794e-55,False,False,2.245478837919454e-48,29663,220545,41,61,Demographics,Demographics,mean,3.957410400287755e-55
64,2018-02-06 00:00:00-2019-10-15 00:00:00,0.01,0.13,8,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-16.331081815590682,1.2224977859323604e-55,False,False,9.455656634663099e-138,29663,220545,41,61,Demographics,Demographics,mean,4.711813328775737e-55
45,2018-02-06 00:00:00-2019-10-15 00:00:00,0.01,0.13,8,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-16.29918657390357,1.7633577080350565e-55,False,False,2.688703806902375e-153,29663,220545,41,61,Demographics,Demographics,mean,6.782693083027772e-55
502,2017-03-07 00:00:00-2019-12-30 00:00:00,2.17,2.96,2230,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,16.21517559444468,1.8268119547426517e-55,False,False,2.3381972035549137e-201,29663,220545,41,61,Demographics,Demographics,mean,7.012600729495985e-55
499,2017-03-07 00:00:00-2019-12-30 00:00:00,2.17,2.96,2230,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,16.414476734232018,2.937949051393618e-55,False,False,6.772228418770152e-210,29663,220545,41,61,Demographics,Demographics,mean,1.1255241436324845e-54
1041,2017-07-27 00:00:00-2019-07-08 00:00:00,0.01,0.11,8,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-16.226503939689717,3.091951263379972e-55,False,False,3.85132612739042e-193,29663,220545,41,61,Demographics,Demographics,mean,1.1821436155573226e-54
1799,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2017-03-04 00:00:00-2019-12-30 00:00:00,8.62,8.13,8895,-17.156389440399725,3.478691680547698e-55,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.32734047289836e-54
1458,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-16.277349813965984,5.704000085577378e-55,False,False,3.055175982594934e-139,29663,220545,41,61,Demographics,Demographics,mean,2.1720832325878653e-54
1439,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-16.21894202548034,1.6372210695039398e-54,False,False,8.246805785523024e-155,29663,220545,41,61,Demographics,Demographics,mean,6.222093645380242e-54
601,2017-04-08 00:00:00-2019-12-12 00:00:00,0.16,0.49,152,2017-03-07 00:00:00-2019-12-30 00:00:00,5.3,5.38,5450,-15.971906869791377,3.7912710175448233e-54,False,False,1.9633871651891674e-238,29663,220545,41,61,Demographics,Demographics,mean,1.4379641468934948e-53
272,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2017-03-05 00:00:00-2019-12-30 00:00:00,6.13,5.15,6321,-15.900900964471505,1.0754963729838624e-53,False,False,1.8101564155580597e-98,29663,220545,41,61,Demographics,Demographics,mean,4.07106380548961e-53
1697,2018-06-21 00:00:00-2019-10-01 00:00:00,0.01,0.09,4,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-16.12533738626129,1.238106959387002e-53,False,False,2.820141521105334e-196,29663,220545,41,61,Demographics,Demographics,mean,4.67729295768423e-53
795,2018-07-03 00:00:00-2019-06-06 00:00:00,0.02,0.15,6,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-16.269798433532998,1.40536489689639e-53,False,False,1.7308638617760964e-195,29663,220545,41,61,Demographics,Demographics,mean,5.29864309641728e-53
310,2018-04-18 00:00:00-2019-08-01 00:00:00,0.04,0.35,19,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-16.05101933335011,1.4083723223790917e-53,False,False,8.226460073644468e-135,29663,220545,41,61,Demographics,Demographics,mean,5.299487948240693e-53
1663,2017-10-17 00:00:00-2019-10-31 00:00:00,0.07,0.54,55,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.892942433877705,3.960620668674328e-53,False,False,5.255152569583558e-127,29663,220545,41,61,Demographics,Demographics,mean,1.4873810164015623e-52
291,2018-04-18 00:00:00-2019-08-01 00:00:00,0.04,0.35,19,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-15.986273840479514,4.266866032379483e-53,False,False,2.614165322440012e-150,29663,220545,41,61,Demographics,Demographics,mean,1.599234827883964e-52
266,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,15.895897074191486,4.447499412503627e-53,False,False,9.8360827354988e-129,29663,220545,41,61,Demographics,Demographics,mean,1.6636618627518478e-52
847,2017-04-20 00:00:00-2019-12-26 00:00:00,0.11,0.39,110,2017-03-07 00:00:00-2019-12-30 00:00:00,5.3,5.38,5450,-15.796352107252641,4.552038847102511e-53,False,False,1.1563984149822046e-256,29663,220545,41,61,Demographics,Demographics,mean,1.6994278362516042e-52
1644,2017-10-17 00:00:00-2019-10-31 00:00:00,0.07,0.54,55,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-15.8448558669166,6.076967289868062e-53,False,False,2.3726627402260258e-142,29663,220545,41,61,Demographics,Demographics,mean,2.2642946614302917e-52
252,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,15.812476043678068,9.937704946392572e-53,False,False,6.0293935748952794e-133,29663,220545,41,61,Demographics,Demographics,mean,3.695584026939738e-52
1818,2017-03-08 00:00:00-2019-12-27 00:00:00,0.64,2.03,655,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-15.797035049768878,1.1664340609556889e-52,False,False,5.313586994262573e-110,29663,220545,41,61,Demographics,Demographics,mean,4.329221154112343e-52
342,2017-04-05 00:00:00-2019-12-20 00:00:00,0.19,0.7,189,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-15.653983441065312,6.055628377547758e-52,False,False,5.2010025576018405e-143,29663,220545,41,61,Demographics,Demographics,mean,2.2431744028892866e-51
713,2017-06-12 00:00:00-2019-12-06 00:00:00,0.04,0.2,37,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-15.651213667474652,6.456595571880416e-52,False,False,2.2190263043985728e-172,29663,220545,41,61,Demographics,Demographics,mean,2.3870597997787016e-51
1429,2017-02-28 00:00:00-2019-12-30 00:00:00,5.12,4.72,5308,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,16.65256601155298,8.310185476165222e-52,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,3.066394020662516e-51
180,2017-11-02 00:00:00-2019-07-27 00:00:00,0.03,0.2,19,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-15.68032262297343,9.391433203357969e-52,False,False,5.313842433656344e-187,29663,220545,41,61,Demographics,Demographics,mean,3.4586632145442113e-51
263,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2017-05-03 00:00:00-2019-11-29 00:00:00,0.04,0.22,35,15.677298484477824,9.828180652593881e-52,False,False,1.2533704782901664e-122,29663,220545,41,61,Demographics,Demographics,mean,3.612520456088562e-51
146,2017-06-16 00:00:00-2019-12-20 00:00:00,0.02,0.15,18,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.608395407134516,1.3107131137944859e-51,False,False,3.2573540417888963e-131,29663,220545,41,61,Demographics,Demographics,mean,4.808473542706554e-51
255,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,15.577415929309527,2.4777957200475497e-51,False,False,5.585375028032382e-141,29663,220545,41,61,Demographics,Demographics,mean,9.072544328789491e-51
513,2017-03-07 00:00:00-2019-12-30 00:00:00,2.17,2.96,2230,2018-03-13 00:00:00-2019-07-12 00:00:00,0.01,0.08,3,15.723891701674791,2.645774294187974e-51,False,False,4.450496081376477e-213,29663,220545,41,61,Demographics,Demographics,mean,9.669010088548756e-51
127,2017-06-16 00:00:00-2019-12-20 00:00:00,0.02,0.15,18,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-15.531203900811985,2.8294296311742916e-51,False,False,1.204587212994208e-146,29663,220545,41,61,Demographics,Demographics,mean,1.0320371681524619e-50
433,2018-02-28 00:00:00-2019-06-18 00:00:00,0.02,0.19,8,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.638674475238757,4.7539172789147286e-51,False,False,5.425190589436707e-140,29663,220545,41,61,Demographics,Demographics,mean,1.7306804013486888e-50
2155,2017-04-08 00:00:00-2019-11-29 00:00:00,0.13,0.69,124,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.50370024213309,8.230452864778737e-51,False,False,6.780884292155645e-99,29663,220545,41,61,Demographics,Demographics,mean,2.990607300484487e-50
2136,2017-04-08 00:00:00-2019-11-29 00:00:00,0.13,0.69,124,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-15.460738477982753,9.890736393738182e-51,False,False,2.2589849780420872e-113,29663,220545,41,61,Demographics,Demographics,mean,3.587040398795714e-50
268,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,15.51047568369187,1.5246512660057219e-50,False,False,9.523241526190744e-139,29663,220545,41,61,Demographics,Demographics,mean,5.518889753754552e-50
414,2018-02-28 00:00:00-2019-06-18 00:00:00,0.02,0.19,8,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-15.510909923772296,3.867824164359705e-50,False,False,1.4280944983359968e-155,29663,220545,41,61,Demographics,Demographics,mean,1.397407440026732e-49
623,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,-15.39047487158853,6.109780245198589e-50,False,False,1.7079675318084003e-131,29663,220545,41,61,Demographics,Demographics,mean,2.203223785389794e-49
2251,2017-03-05 00:00:00-2019-12-30 00:00:00,2.48,2.82,2562,2017-03-04 00:00:00-2019-12-30 00:00:00,0.31,0.88,324,15.292917122668372,6.133977421513224e-50,False,False,3.008584137656192e-141,29663,220545,41,61,Demographics,Demographics,mean,2.2077680549264986e-49
1212,2017-05-31 00:00:00-2019-11-26 00:00:00,0.02,0.15,20,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.303592475764482,8.475953658593191e-50,False,False,4.2798781085702344e-129,29663,220545,41,61,Demographics,Demographics,mean,3.0449463709361197e-49
244,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2018-01-30 00:00:00-2018-07-12 00:00:00,0.01,0.11,2,18.67725751427844,1.0419030376599327e-49,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,3.735938575714712e-49
1859,2017-03-09 00:00:00-2019-12-16 00:00:00,0.31,1.14,319,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-15.246440786121191,1.4348973946768023e-49,False,False,1.4434677777893696e-134,29663,220545,41,61,Demographics,Demographics,mean,5.135422254632766e-49
1193,2017-05-31 00:00:00-2019-11-26 00:00:00,0.02,0.15,20,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-15.204142870949351,2.5132794608869002e-49,False,False,1.744739192269635e-144,29663,220545,41,61,Demographics,Demographics,mean,8.978018937201985e-49
392,2017-03-22 00:00:00-2019-12-03 00:00:00,0.08,0.43,81,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.241257719019659,2.6749933340188167e-49,False,False,7.669279192628904e-109,29663,220545,41,61,Demographics,Demographics,mean,9.537803947512784e-49
1175,2017-03-07 00:00:00-2019-12-30 00:00:00,0.5,1.04,514,2017-03-07 00:00:00-2019-12-30 00:00:00,5.3,5.38,5450,-15.166337936147272,3.3038793541802462e-49,False,False,3.558615427678593e-139,29663,220545,41,61,Demographics,Demographics,mean,1.1758105215624652e-48
253,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,15.331426044902598,3.955776614831433e-49,False,False,1.7311546730042935e-139,29663,220545,41,61,Demographics,Demographics,mean,1.4051863198953448e-48
373,2017-03-22 00:00:00-2019-12-03 00:00:00,0.08,0.43,81,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-15.174946887490675,4.494202291936803e-49,False,False,1.0957770274812564e-123,29663,220545,41,61,Demographics,Demographics,mean,1.593475077066606e-48
670,2018-04-23 00:00:00-2019-12-05 00:00:00,0.01,0.12,8,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-15.261321921414481,6.959896329507962e-49,False,False,7.418638579144304e-210,29663,220545,41,61,Demographics,Demographics,mean,2.463130596911368e-48
256,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,15.068381928780155,1.8901404354306653e-48,False,False,1.575477151937896e-131,29663,220545,41,61,Demographics,Demographics,mean,6.67685971996287e-48
941,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2018-01-30 00:00:00-2018-07-12 00:00:00,0.01,0.11,2,17.95122155309787,3.33056234944511e-48,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.1743316135821278e-47
1909,2017-03-08 00:00:00-2019-01-29 00:00:00,0.05,0.37,34,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.053783218414434,3.4423558013623736e-48,False,False,4.2798781085702344e-129,29663,220545,41,61,Demographics,Demographics,mean,1.2115056276883474e-47
1402,2017-02-28 00:00:00-2019-12-30 00:00:00,5.12,4.72,5308,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,14.968253514563523,4.407313431981875e-48,False,False,1.648697295339875e-98,29663,220545,41,61,Demographics,Demographics,mean,1.5482518034120831e-47
1143,2017-04-19 00:00:00-2019-12-20 00:00:00,0.44,1.09,427,2017-03-04 00:00:00-2019-12-30 00:00:00,8.62,8.13,8895,-14.921750044527181,8.024354254087373e-48,False,False,2.3875197694236323e-236,29663,220545,41,61,Demographics,Demographics,mean,2.8136962246376353e-47
1335,2018-07-04 00:00:00-2019-09-03 00:00:00,0.0,0.07,2,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-15.098133351619321,1.6120705432186682e-47,False,False,1.669106259099268e-141,29663,220545,41,61,Demographics,Demographics,mean,5.642246901265339e-47
1730,2017-04-03 00:00:00-2019-12-24 00:00:00,0.06,0.41,59,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,-14.985618283153972,2.010931324869652e-47,False,False,1.1170125320370631e-109,29663,220545,41,61,Demographics,Demographics,mean,7.025345399177647e-47
1890,2017-03-08 00:00:00-2019-01-29 00:00:00,0.05,0.37,34,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-14.90877475641251,2.3341309361787972e-47,False,False,1.744739192269635e-144,29663,220545,41,61,Demographics,Demographics,mean,8.139533521033755e-47
2249,2017-03-05 00:00:00-2019-12-30 00:00:00,2.48,2.82,2562,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,15.503662948089815,2.3479250420611124e-47,False,False,2.0456858339729995e-255,29663,220545,41,61,Demographics,Demographics,mean,8.172667788088406e-47
992,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,-14.889030889134034,4.3148356660914066e-47,False,False,1.816385852573013e-134,29663,220545,41,61,Demographics,Demographics,mean,1.4991691803354086e-46
1820,2017-03-08 00:00:00-2019-12-27 00:00:00,0.64,2.03,655,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-14.85848860323511,4.386850721304439e-47,False,False,3.533952912431489e-96,29663,220545,41,61,Demographics,Demographics,mean,1.521414166368607e-46
640,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,-14.971166748703245,4.958383977848328e-47,False,False,8.899843823738655e-99,29663,220545,41,61,Demographics,Demographics,mean,1.7165023806951305e-46
344,2017-04-05 00:00:00-2019-12-20 00:00:00,0.19,0.7,189,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-14.75145126062025,1.3597188133966528e-46,False,False,8.012724471498158e-128,29663,220545,41,61,Demographics,Demographics,mean,4.6985564804123895e-46
1597,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2018-01-30 00:00:00-2018-07-12 00:00:00,0.01,0.11,2,17.732486306421364,3.0163601393442546e-46,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.0404256712520762e-45
1316,2018-07-04 00:00:00-2019-09-03 00:00:00,0.0,0.07,2,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-14.906368411590252,3.4831747099511365e-46,False,False,4.1861244690968445e-157,29663,220545,41,61,Demographics,Demographics,mean,1.1992702798819103e-45
267,2017-02-28 00:00:00-2019-12-30 00:00:00,2.22,3.37,2302,2018-03-13 00:00:00-2019-07-12 00:00:00,0.01,0.08,3,14.769799828853218,4.720330674376897e-46,False,False,1.7449794844269716e-142,29663,220545,41,61,Demographics,Demographics,mean,1.622294152349027e-45
1009,2017-08-25 00:00:00-2019-05-13 00:00:00,0.01,0.1,4,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,-14.704271161790299,9.86267059302237e-46,False,False,1.2211417411221593e-101,29663,220545,41,61,Demographics,Demographics,mean,3.38351798362425e-45
516,2017-03-07 00:00:00-2019-12-30 00:00:00,2.17,2.96,2230,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,15.094541575149202,1.2096591239011282e-45,False,False,7.018085894707664e-214,29663,220545,41,61,Demographics,Demographics,mean,4.142429805589475e-45
1070,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,14.433410463461232,4.798089073449055e-45,False,False,9.225618301351617e-118,29663,220545,41,61,Demographics,Demographics,mean,1.6401367317499102e-44
1244,2017-03-09 00:00:00-2019-12-30 00:00:00,0.79,2.05,809,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,-14.490415460896845,4.843420032614192e-45,False,False,1.0315139006440415e-84,29663,220545,41,61,Demographics,Demographics,mean,1.6526651867558103e-44
672,2018-04-23 00:00:00-2019-12-05 00:00:00,0.01,0.12,8,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-14.53467224229511,8.014766661894303e-45,False,False,3.85132612739042e-193,29663,220545,41,61,Demographics,Demographics,mean,2.729895478398346e-44
1790,2018-07-23 00:00:00-2019-07-06 00:00:00,0.01,0.12,5,2017-03-07 00:00:00-2019-12-30 00:00:00,5.3,5.38,5450,-15.174455290110851,8.47772434023626e-45,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.8824262756803284e-44
1747,2017-04-03 00:00:00-2019-12-24 00:00:00,0.06,0.41,59,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,-14.589006228803004,9.090942584652527e-45,False,False,2.852129762169257e-78,29663,220545,41,61,Demographics,Demographics,mean,3.08525614770016e-44
2099,2017-03-22 00:00:00-2019-12-28 00:00:00,0.27,1.51,274,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,-14.51509804184674,9.106690940165389e-45,False,False,1.2462071441524968e-84,29663,220545,41,61,Demographics,Demographics,mean,3.08525614770016e-44
2360,2017-07-20 00:00:00-2019-11-06 00:00:00,0.04,0.25,31,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-14.400036258217648,1.2739883822360568e-44,False,False,2.573460685927609e-126,29663,220545,41,61,Demographics,Demographics,mean,4.308479360173094e-44
2483,2017-04-11 00:00:00-2019-12-05 00:00:00,0.08,0.39,76,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-14.375020661441653,1.9362043954017432e-44,False,False,3.0998890773374562e-108,29663,220545,41,61,Demographics,Demographics,mean,6.536406327739219e-44
1861,2017-03-09 00:00:00-2019-12-16 00:00:00,0.31,1.14,319,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,-14.3613284191432,2.02250846665287e-44,False,False,1.1017364045224382e-119,29663,220545,41,61,Demographics,Demographics,mean,6.815674549570025e-44
1091,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,14.281777883860906,3.624870979188012e-44,False,False,2.7917016836107762e-179,29663,220545,41,61,Demographics,Demographics,mean,1.219391226921197e-43
2464,2017-04-11 00:00:00-2019-12-05 00:00:00,0.08,0.39,76,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-14.222870630867034,1.0806271760183045e-43,False,False,4.6424306516224667e-123,29663,220545,41,61,Demographics,Demographics,mean,3.628772739221961e-43
2341,2017-07-20 00:00:00-2019-11-06 00:00:00,0.04,0.25,31,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,-14.209986830028857,1.3690773024655345e-43,False,False,1.2033464134626823e-141,29663,220545,41,61,Demographics,Demographics,mean,4.5893013800957354e-43
2444,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,-14.269073044604498,2.2139155460649992e-43,False,False,2.2896192960299737e-102,29663,220545,41,61,Demographics,Demographics,mean,7.408251669082177e-43
2427,2018-07-17 00:00:00-2019-11-23 00:00:00,0.01,0.1,3,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,-14.215605255251967,3.903785503134412e-43,False,False,3.211531147257642e-135,29663,220545,41,61,Demographics,Demographics,mean,1.3040013329768282e-42
2116,2017-03-22 00:00:00-2019-12-28 00:00:00,0.27,1.51,274,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,-14.215747483672683,9.807349421004074e-43,False,False,6.826253394193014e-56,29663,220545,41,61,Demographics,Demographics,mean,3.270261523220973e-42
105,2017-03-28 00:00:00-2019-12-06 00:00:00,0.06,0.35,58,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-14.041552933251959,1.083930148248992e-42,False,False,2.4288907960483326e-116,29663,220545,41,61,Demographics,Demographics,mean,3.6080472067588826e-42
1635,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,2017-03-04 00:00:00-2019-12-30 00:00:00,8.62,8.13,8895,-15.810893457872275,2.6722559956161558e-42,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,8.879538247213195e-42
1950,2017-06-24 00:00:00-2019-12-13 00:00:00,0.12,0.54,105,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,-13.982361131984211,2.925540699006178e-42,False,False,3.0425736325721252e-105,29663,220545,41,61,Demographics,Demographics,mean,9.704232562557079e-42
