,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
48,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2000-11-24 00:00:00-2000-11-26 00:00:00,12141.0,4642.58,36423,-0.0877420229617617,0.9343036752018974,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
141,2001-02-22 00:00:00-2001-02-25 00:00:00,8685.5,3268.2,34742,2000-12-29 00:00:00-2000-12-31 00:00:00,7663.67,4514.82,22991,-0.08573206816158517,0.9356210903911414,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
20,2001-01-24 00:00:00-2001-01-29 00:00:00,4289.17,1736.72,25735,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,-0.08236697814173825,0.9371552582409186,False,False,0.5402913746074198,586249,233952,22,9,Trend,Promotion,mean
77,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2001-01-09 00:00:00-2001-01-11 00:00:00,4087.67,355.66,12263,0.07972569253286753,0.9403629661113613,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
163,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-12-29 00:00:00-2000-12-31 00:00:00,7663.67,4514.82,22991,-0.07764779930754942,0.9418414967712347,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
149,2001-02-22 00:00:00-2001-02-25 00:00:00,8685.5,3268.2,34742,2000-12-03 00:00:00-2000-12-05 00:00:00,7528.0,4370.3,22584,0.06986233817301171,0.9476710536934199,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
45,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2000-11-10 00:00:00-2000-11-12 00:00:00,10382.0,3378.8,31146,0.06962281147925725,0.9478365004001166,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
99,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2001-01-09 00:00:00-2001-01-11 00:00:00,4087.67,355.66,12263,0.06575715140346053,0.9507266649033479,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
171,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-12-03 00:00:00-2000-12-05 00:00:00,7528.0,4370.3,22584,0.06076170880279632,0.9544670563634723,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
63,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2000-12-20 00:00:00-2000-12-22 00:00:00,572.33,103.02,1717,0.06011337345206349,0.9549495328003492,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
139,2001-02-22 00:00:00-2001-02-25 00:00:00,8685.5,3268.2,34742,2000-12-13 00:00:00-2000-12-17 00:00:00,8281.8,3676.22,41409,-0.058241267148721264,0.9554932837907338,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
49,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2000-12-01 00:00:00-2000-12-03 00:00:00,9077.0,3841.44,27231,0.058082854049316165,0.9564690478363946,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
66,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,0.05411815251111576,0.9585824903966813,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
161,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-12-13 00:00:00-2000-12-17 00:00:00,8281.8,3676.22,41409,-0.0502402380851826,0.9628162405997984,False,False,0.5186050164287255,586249,233952,22,9,Trend,Promotion,mean
5,2001-01-24 00:00:00-2001-01-29 00:00:00,4289.17,1736.72,25735,2000-12-01 00:00:00-2000-12-03 00:00:00,9077.0,3841.44,27231,-0.0501324071838896,0.9629076238461576,False,False,0.2415665869689695,586249,233952,22,9,Trend,Promotion,mean
58,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2001-01-19 00:00:00-2001-01-22 00:00:00,16292.25,5730.15,65169,-0.04898477996105433,0.9631055230058555,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
11,2001-01-24 00:00:00-2001-01-29 00:00:00,4289.17,1736.72,25735,2001-01-09 00:00:00-2001-01-11 00:00:00,4087.67,355.66,12263,0.04926903450516616,0.9635248368539122,False,False,0.2415665869689695,586249,233952,22,9,Trend,Promotion,mean
19,2001-01-24 00:00:00-2001-01-29 00:00:00,4289.17,1736.72,25735,2000-12-20 00:00:00-2000-12-22 00:00:00,572.33,103.02,1717,-0.047630880771922735,0.9647557701561946,False,False,0.2415665869689695,586249,233952,22,9,Trend,Promotion,mean
64,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,0.045918428277998344,0.9654747640337706,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
